Prüflosbezeichnung;"Redux 312_quer+längs_alte Proben"
Proben-Nr;"4"
Prüfer;"JuBr"
Werkstoff;"6082"
Prüfnorm;"DIN EN ISO 527                                                   "
Prüfgeschwindigkeit;3,6;mm/min
Prüfklima;"23 °C / 50 % rF"
Bemerkungen;""

Zeit;Traversenweg;Last;Dehnung 1;Zugdehnung;Zugspannung;Axiale Dehnung (Video);Zugverformung;Transversale Dehnung (Video);Transversale Verformung 1
(sec);(mm);(N);(%);(mm/mm);(MPa);(%);(mm);(%);(mm)
24,33200;1,45961;14012,67439;1,28680;0,00197;175,15843;0,19681;0,06750;0,12753;-0,01285
24,43200;1,46577;14075,06794;1,28730;0,00196;175,93835;0,19612;0,06727;0,13213;-0,01332
24,53200;1,47171;14132,28482;1,28694;0,00202;176,65356;0,20185;0,06923;0,14129;-0,01424
24,63200;1,47761;14193,41683;1,28708;0,00198;177,41771;0,19833;0,06803;0,14373;-0,01449
24,73200;1,48366;14251,49202;1,28713;0,00202;178,14365;0,20244;0,06944;0,14530;-0,01464
24,83200;1,48950;14309,39108;1,28712;0,00203;178,86739;0,20325;0,06971;0,15368;-0,01549
24,93200;1,49582;14371,52267;1,28714;0,00206;179,64403;0,20583;0,07060;0,14469;-0,01458
25,03200;1,50166;14428,53391;1,28701;0,00206;180,35667;0,20609;0,07069;0,14989;-0,01511
25,13200;1,50766;14492,60026;1,28715;0,00207;181,15750;0,20662;0,07087;0,14983;-0,01510
25,23200;1,51371;14549,22348;1,28694;0,00206;181,86529;0,20561;0,07052;0,15193;-0,01531
25,33200;1,51945;14607,38897;1,28712;0,00211;182,59236;0,21135;0,07249;0,14118;-0,01423
25,43200;1,52571;14668,66314;1,28710;0,00214;183,35829;0,21377;0,07332;0,15788;-0,01591
25,53200;1,53166;14725,77095;1,28725;0,00215;184,07214;0,21470;0,07364;0,14608;-0,01472
25,63200;1,53777;14789,54673;1,28719;0,00218;184,86933;0,21835;0,07489;0,15490;-0,01561
25,73200;1,54366;14847,45204;1,28734;0,00218;185,59315;0,21834;0,07489;0,15220;-0,01534
25,83200;1,54955;14908,96314;1,28720;0,00221;186,36204;0,22071;0,07570;0,14709;-0,01482
25,93200;1,55571;14967,53901;1,28727;0,00222;187,09424;0,22201;0,07615;0,14759;-0,01487
26,03200;1,56155;15024,87123;1,28719;0,00222;187,81089;0,22215;0,07619;0,14919;-0,01504
26,13200;1,56777;15087,62956;1,28734;0,00224;188,59537;0,22410;0,07686;0,14735;-0,01485
26,23200;1,57361;15144,70518;1,28743;0,00223;189,30881;0,22270;0,07639;0,14989;-0,01511
26,33200;1,57955;15208,48274;1,28727;0,00226;190,10603;0,22649;0,07768;0,14427;-0,01454
26,43200;1,58571;15267,87579;1,28727;0,00229;190,84845;0,22918;0,07861;0,14920;-0,01504
26,53200;1,59155;15326,43557;1,28741;0,00228;191,58044;0,22832;0,07831;0,14341;-0,01445
26,63200;1,59777;15388,67891;1,28755;0,00229;192,35849;0,22928;0,07864;0,14836;-0,01495
26,73200;1,60371;15446,68794;1,28748;0,00229;193,08360;0,22876;0,07846;0,15925;-0,01605
26,83200;1,60966;15506,78015;1,28782;0,00230;193,83475;0,23018;0,07895;0,15428;-0,01555
26,93200;1,61566;15565,04488;1,28763;0,00233;194,56306;0,23304;0,07993;0,15723;-0,01585
27,03200;1,62145;15625,13351;1,28823;0,00234;195,31417;0,23426;0,08035;0,14670;-0,01479
27,13200;1,62771;15686,70988;1,28813;0,00235;196,08387;0,23527;0,08070;0,13329;-0,01343
27,23200;1,63366;15745,81861;1,28818;0,00235;196,82273;0,23484;0,08055;0,11470;-0,01156
27,33200;1,63977;15810,85682;1,28797;0,00236;197,63571;0,23646;0,08110;0,11506;-0,01160
27,43200;1,64571;15868,55471;1,28779;0,00239;198,35693;0,23912;0,08202;0,10144;-0,01022
27,53200;1,65150;15930,43864;1,28816;0,00240;199,13048;0,23993;0,08229;0,07684;-0,00774
27,63200;1,65771;15990,65959;1,28821;0,00240;199,88324;0,24048;0,08248;0,08810;-0,00888
27,73200;1,66350;16047,05930;1,28813;0,00238;200,58824;0,23839;0,08177;0,09048;-0,00912
27,83200;1,66971;16111,32681;1,28813;0,00241;201,39159;0,24056;0,08251;0,09453;-0,00953
27,93200;1,67566;16169,92056;1,28807;0,00239;202,12401;0,23887;0,08193;0,09317;-0,00939
28,03200;1,68161;16233,70886;1,28753;0,00240;202,92136;0,24043;0,08246;0,09399;-0,00947
28,13200;1,68766;16293,35046;1,28784;0,00242;203,66688;0,24217;0,08306;0,09132;-0,00920
28,23200;1,69355;16352,76675;1,28789;0,00238;204,40958;0,23770;0,08153;0,10055;-0,01013
28,33200;1,69982;16416,11159;1,28810;0,00241;205,20139;0,24105;0,08268;0,10256;-0,01034
28,43200;1,70561;16473,30344;1,28750;0,00239;205,91629;0,23928;0,08207;0,10868;-0,01095
28,53200;1,71171;16538,61523;1,28755;0,00240;206,73269;0,24006;0,08234;0,10161;-0,01024
28,63200;1,71777;16598,63055;1,28728;0,00243;207,48288;0,24265;0,08323;0,11698;-0,01179
28,73200;1,72350;16658,71739;1,28805;0,00239;208,23397;0,23914;0,08202;0,11526;-0,01162
28,83200;1,72982;16721,66884;1,28820;0,00242;209,02086;0,24232;0,08311;0,10805;-0,01089
28,93200;1,73566;16778,63896;1,28810;0,00242;209,73299;0,24226;0,08309;0,11342;-0,01143
29,03200;1,74171;16843,63425;1,28819;0,00244;210,54543;0,24355;0,08353;0,10925;-0,01101
29,13200;1,74766;16902,28343;1,28804;0,00242;211,27854;0,24176;0,08292;0,12378;-0,01247
29,23200;1,75355;16964,70022;1,28825;0,00243;212,05875;0,24334;0,08346;0,11093;-0,01118
29,33200;1,75966;17024,32573;1,28819;0,00244;212,80407;0,24354;0,08353;0,14172;-0,01428
29,43200;1,76561;17083,75096;1,28835;0,00244;213,54689;0,24353;0,08353;0,14135;-0,01425
29,53200;1,77182;17147,49634;1,28808;0,00247;214,34370;0,24738;0,08485;0,13336;-0,01344
29,63200;1,77766;17206,53713;1,28808;0,00247;215,08171;0,24662;0,08459;0,13565;-0,01367
29,73200;1,78361;17271,47698;1,28812;0,00247;215,89346;0,24705;0,08474;0,15071;-0,01519
29,83200;1,78966;17331,18832;1,28846;0,00250;216,63985;0,24956;0,08560;0,13959;-0,01407
29,93200;1,79545;17390,85853;1,28827;0,00252;217,38573;0,25248;0,08660;0,14222;-0,01433
30,03200;1,80182;17454,95081;1,28828;0,00255;218,18689;0,25485;0,08741;0,14914;-0,01503
30,13200;1,80771;17513,86464;1,28854;0,00253;218,92331;0,25298;0,08677;0,14647;-0,01476
30,23200;1,81366;17578,84026;1,28834;0,00258;219,73550;0,25779;0,08842;0,14002;-0,01411
30,33200;1,81966;17638,90922;1,28832;0,00258;220,48637;0,25825;0,08858;0,14633;-0,01475
30,43200;1,82550;17699,12481;1,28838;0,00261;221,23906;0,26132;0,08963;0,14286;-0,01440
30,53200;1,83177;17761,08205;1,28840;0,00265;222,01353;0,26537;0,09102;0,15335;-0,01546
30,63200;1,83761;17819,40043;1,28833;0,00266;222,74251;0,26611;0,09127;0,14755;-0,01487
30,73200;1,84371;17884,95541;1,28814;0,00266;223,56194;0,26605;0,09125;0,15406;-0,01553
30,83200;1,84966;17944,49508;1,28804;0,00271;224,30619;0,27116;0,09301;0,15701;-0,01582
30,93200;1,85550;18008,14569;1,28850;0,00271;225,10182;0,27060;0,09281;0,15664;-0,01579
31,03200;1,86177;18070,24062;1,28833;0,00261;225,87801;0,26148;0,08969;0,14887;-0,01500
31,13200;1,86755;18128,31223;1,28838;0,00269;226,60390;0,26885;0,09221;0,15890;-0,01601
31,23200;1,87382;18194,52882;1,28860;0,00263;227,43161;0,26348;0,09037;0,15734;-0,01586
31,33200;1,87971;18252,80428;1,28866;0,00266;228,16005;0,26621;0,09131;0,16595;-0,01673
31,43200;1,88561;18316,62476;1,28841;0,00270;228,95781;0,26963;0,09248;0,15950;-0,01607
31,53200;1,89161;18377,62713;1,28850;0,00273;229,72034;0,27329;0,09374;0,16213;-0,01634
31,63200;1,89750;18437,96968;1,28854;0,00275;230,47462;0,27537;0,09445;0,17102;-0,01724
31,73200;1,90377;18501,59883;1,28849;0,00274;231,26999;0,27367;0,09387;0,17022;-0,01716
31,83200;1,90966;18560,19258;1,28863;0,00277;232,00241;0,27722;0,09508;0,16263;-0,01639
31,93200;1,91571;18626,13022;1,28854;0,00279;232,82663;0,27898;0,09569;0,17404;-0,01754
32,03200;1,92166;18684,98325;1,28857;0,00280;233,56229;0,27968;0,09593;0,17958;-0,01810
32,13200;1,92745;18746,94765;1,28840;0,00280;234,33685;0,27976;0,09596;0,17932;-0,01807
32,23200;1,93377;18810,58931;1,28838;0,00284;235,13237;0,28382;0,09735;0,17623;-0,01776
32,33200;1,93961;18868,70027;1,28810;0,00285;235,85875;0,28529;0,09785;0,18042;-0,01818
32,43200;1,94571;18935,24051;1,28834;0,00286;236,69051;0,28618;0,09816;0,18920;-0,01907
32,53200;1,95171;18994,86601;1,28794;0,00287;237,43583;0,28711;0,09848;0,18994;-0,01914
32,63200;1,95755;19057,84786;1,28839;0,00287;238,22310;0,28704;0,09845;0,19564;-0,01972
32,73200;1,96371;19118,95216;1,28842;0,00289;238,98690;0,28868;0,09901;0,18637;-0,01878
32,83200;1,96961;19178,62594;1,28841;0,00288;239,73282;0,28775;0,09870;0,19180;-0,01933
32,93200;1,97577;19241,67037;1,28842;0,00288;240,52088;0,28812;0,09882;0,19253;-0,01940
33,03200;1,98166;19301,26727;1,28855;0,00291;241,26584;0,29132;0,09992;0,19629;-0,01978
33,13200;1,98761;19366,35375;1,28837;0,00290;242,07942;0,29036;0,09959;0,20034;-0,02019
33,23200;1,99366;19426,52464;1,28831;0,00295;242,83156;0,29456;0,10103;0,19589;-0,01974
33,33200;1,99950;19486,66334;1,28839;0,00292;243,58329;0,29236;0,10028;0,20124;-0,02028
33,43200;2,00577;19549,13378;1,28856;0,00297;244,36417;0,29744;0,10202;0,20268;-0,02043
33,53200;2,01161;19607,50759;1,28859;0,00298;245,09384;0,29803;0,10222;0,20029;-0,02019
33,63200;2,01766;19673,39337;1,28859;0,00298;245,91742;0,29823;0,10229;0,19261;-0,01941
33,73200;2,02366;19733,49988;1,28858;0,00302;246,66875;0,30159;0,10344;0,19017;-0,01917
33,83200;2,02950;19794,48795;1,28847;0,00300;247,43110;0,30036;0,10302;0,19266;-0,01942
33,93200;2,03571;19856,23419;1,28834;0,00305;248,20293;0,30532;0,10472;0,18182;-0,01832
34,03200;2,04166;19915,21776;1,28838;0,00302;248,94022;0,30240;0,10372;0,13136;-0,01324
34,13200;2,04777;19980,21305;1,28845;0,00306;249,75266;0,30649;0,10512;0,13209;-0,01331
34,23200;2,05366;20038,64408;1,28851;0,00307;250,48305;0,30685;0,10525;0,12998;-0,01310
34,33200;2,05955;20101,34876;1,28842;0,00307;251,26686;0,30732;0,10541;0,13337;-0,01344
34,43200;2,06561;20160,80618;1,28856;0,00309;252,01008;0,30867;0,10587;0,12591;-0,01269
34,53200;2,07150;20218,96362;1,28844;0,00310;252,73705;0,31044;0,10648;0,14025;-0,01414
34,63200;2,07782;20284,01434;1,28852;0,00307;253,55018;0,30732;0,10541;0,13599;-0,01371
34,73200;2,08371;20341,42077;1,28841;0,00312;254,26776;0,31165;0,10689;0,13022;-0,01312
34,83200;2,08961;20404,36685;1,28847;0,00312;255,05459;0,31187;0,10697;0,13531;-0,01364
34,93200;2,09571;20463,38260;1,28847;0,00313;255,79228;0,31263;0,10723;0,14193;-0,01430
35,03200;2,10155;20520,64776;1,28846;0,00314;256,50810;0,31388;0,10766;0,13580;-0,01369
35,13200;2,10771;20581,10833;1,28802;0,00315;257,26385;0,31482;0,10798;0,13978;-0,01409
35,23200;2,11361;20638,67927;1,28839;0,00318;257,98349;0,31818;0,10913;0,14720;-0,01484
35,33200;2,11971;20702,36206;1,28841;0,00316;258,77953;0,31561;0,10825;0,15740;-0,01586
35,43200;2,12571;20760,00988;1,28840;0,00317;259,50012;0,31672;0,10863;0,15167;-0,01529
35,53200;2,13150;20819,19372;1,28845;0,00314;260,23992;0,31423;0,10778;0,14863;-0,01498
35,63200;2,13777;20878,02172;1,28853;0,00317;260,97527;0,31735;0,10885;0,15350;-0,01547
35,73200;2,14361;20931,77319;1,28843;0,00322;261,64716;0,32239;0,11058;0,15376;-0,01550
35,83200;2,14977;20994,45820;1,28832;0,00322;262,43073;0,32170;0,11034;0,16525;-0,01665
35,93200;2,15566;21048,19715;1,28829;0,00324;263,10246;0,32371;0,11103;0,15582;-0,01570
36,03200;2,16155;21107,20038;1,28851;0,00323;263,84000;0,32275;0,11070;0,17434;-0,01757
36,13200;2,16771;21164,28137;1,28865;0,00324;264,55352;0,32422;0,11121;0,17190;-0,01733
36,23200;2,17361;21217,38017;1,28853;0,00328;265,21725;0,32778;0,11243;0,17002;-0,01714
36,33200;2,17982;21275,83444;1,28869;0,00329;265,94793;0,32926;0,11293;0,16998;-0,01713
36,43200;2,18566;21330,07765;1,28864;0,00330;266,62597;0,32955;0,11303;0,17229;-0,01736
36,53200;2,19166;21387,63249;1,28875;0,00331;267,34541;0,33130;0,11363;0,17377;-0,01751
36,63200;2,19766;21440,28246;1,28873;0,00332;268,00353;0,33223;0,11395;0,17875;-0,01802
36,73200;2,20345;21493,51001;1,28864;0,00332;268,66888;0,33224;0,11396;0,17979;-0,01812
36,83200;2,20982;21549,16763;1,28875;0,00338;269,36460;0,33796;0,11592;0,18907;-0,01906
36,93200;2,21566;21599,94900;1,28874;0,00339;269,99936;0,33890;0,11624;0,19217;-0,01937
37,03200;2,22166;21656,86369;1,28866;0,00341;270,71080;0,34122;0,11703;0,18243;-0,01839
37,13200;2,22771;21706,23422;1,28871;0,00343;271,32793;0,34321;0,11772;0,18532;-0,01868
37,23200;2,23350;21757,99906;1,28878;0,00347;271,97499;0,34654;0,11886;0,18594;-0,01874
37,33200;2,23966;21809,72278;1,28855;0,00350;272,62153;0,34983;0,11999;0,18819;-0,01897
37,43200;2,24566;21858,06334;1,28865;0,00355;273,22579;0,35452;0,12160;0,18840;-0,01899
37,53200;2,25177;21911,70752;1,28889;0,00357;273,89634;0,35716;0,12250;0,18523;-0,01867
37,63200;2,25771;21960,16431;1,28899;0,00361;274,50205;0,36087;0,12377;0,18636;-0,01878
37,73200;2,26361;22009,78339;1,28885;0,00365;275,12229;0,36478;0,12512;0,18915;-0,01906
37,83200;2,26961;22057,09219;1,28886;0,00369;275,71365;0,36857;0,12642;0,19677;-0,01983
37,93200;2,27555;22102,33748;1,28885;0,00371;276,27922;0,37052;0,12709;0,19009;-0,01916
38,03200;2,28182;22151,97980;1,28882;0,00376;276,89975;0,37626;0,12905;0,19142;-0,01929
38,13200;2,28766;22196,17188;1,28892;0,00379;277,45215;0,37869;0,12989;0,20562;-0,02072
38,23200;2,29361;22246,01090;1,28870;0,00386;278,07514;0,38596;0,13238;0,20327;-0,02049
38,33200;2,29977;22290,70187;1,28879;0,00393;278,63377;0,39326;0,13489;0,19563;-0,01972
38,43200;2,30555;22332,66771;1,28878;0,00396;279,15835;0,39620;0,13589;0,20322;-0,02048
38,53200;2,31177;22378,61395;1,28873;0,00401;279,73267;0,40071;0,13744;0,21202;-0,02137
38,63200;2,31766;22419,05093;1,28868;0,00402;280,23814;0,40205;0,13790;0,21041;-0,02121
38,73200;2,32371;22465,18135;1,28887;0,00409;280,81477;0,40885;0,14023;0,20691;-0,02085
38,83200;2,32966;22505,78821;1,28864;0,00411;281,32235;0,41135;0,14109;0,20958;-0,02112
38,93200;2,33550;22547,48762;1,28872;0,00421;281,84360;0,42091;0,14437;0,21366;-0,02153
39,03200;2,34177;22589,36048;1,28858;0,00425;282,36701;0,42549;0,14594;0,20683;-0,02085
39,13200;2,34755;22625,50414;1,28883;0,00430;282,81880;0,43046;0,14764;0,20949;-0,02111
39,23200;2,35382;22669,93403;1,28880;0,00435;283,37418;0,43473;0,14911;0,21366;-0,02153
39,33200;2,35977;22706,45320;1,28876;0,00441;283,83067;0,44099;0,15125;0,20995;-0,02116
39,43200;2,36550;22746,29295;1,28888;0,00443;284,32866;0,44322;0,15202;0,20836;-0,02100
39,53200;2,37166;22783,55241;1,28872;0,00446;284,79441;0,44638;0,15310;0,21141;-0,02131
39,63200;2,37755;22817,75951;1,28867;0,00450;285,22199;0,44988;0,15430;0,20911;-0,02107
39,73200;2,38377;22857,76019;1,28875;0,00453;285,72200;0,45255;0,15522;0,23032;-0,02321
39,83200;2,38971;22892,05492;1,28857;0,00458;286,15069;0,45767;0,15698;0,20676;-0,02084
39,93200;2,39571;22930,39441;1,28844;0,00460;286,62993;0,45987;0,15773;0,17693;-0,01783
40,03200;2,40166;22962,57555;1,28886;0,00464;287,03219;0,46426;0,15924;0,16512;-0,01664
40,13200;2,40750;22995,56851;1,28896;0,00469;287,44461;0,46870;0,16076;0,15110;-0,01523
40,23200;2,41377;23029,42157;1,28913;0,00472;287,86777;0,47247;0,16205;0,15360;-0,01548
40,33200;2,41961;23058,71844;1,28888;0,00478;288,23398;0,47787;0,16390;0,16154;-0,01628
40,43200;2,42571;23095,93856;1,28903;0,00480;288,69923;0,48019;0,16470;0,16132;-0,01626
40,53200;2,43171;23125,74685;1,28895;0,00483;289,07184;0,48336;0,16579;0,16097;-0,01622
40,63200;2,43750;23156,73351;1,28918;0,00489;289,45917;0,48924;0,16780;0,17410;-0,01755
40,73200;2,44371;23186,65266;1,28899;0,00493;289,83316;0,49288;0,16905;0,16495;-0,01662
40,83200;2,44966;23213,49978;1,28892;0,00496;290,16875;0,49613;0,17017;0,16526;-0,01666
40,93200;2,45577;23244,70460;1,28925;0,00498;290,55881;0,49842;0,17095;0,17139;-0,01727
41,03200;2,46171;23271,74127;1,28908;0,00503;290,89677;0,50338;0,17266;0,16611;-0,01674
41,13200;2,46761;23300,48382;1,28920;0,00508;291,25605;0,50808;0,17427;0,18205;-0,01835
41,23200;2,47366;23327,40784;1,28912;0,00512;291,59260;0,51229;0,17571;0,18901;-0,01905
41,33200;2,47955;23351,39930;1,28913;0,00514;291,89249;0,51432;0,17641;0,19351;-0,01950
41,43200;2,48587;23379,94874;1,28856;0,00520;292,24936;0,52030;0,17846;0,18541;-0,01869
41,53200;2,49166;23402,20392;1,28871;0,00524;292,52755;0,52365;0,17961;0,19205;-0,01936
41,63200;2,49761;23429,94511;1,28865;0,00526;292,87431;0,52631;0,18052;0,19432;-0,01958
41,73200;2,50371;23453,05145;1,28940;0,00530;293,16314;0,52976;0,18170;0,19768;-0,01992
41,83200;2,50944;23474,25699;1,28952;0,00536;293,42821;0,53568;0,18373;0,20027;-0,02018
41,93200;2,51577;23500,54622;1,28949;0,00539;293,75683;0,53930;0,18498;0,20005;-0,02016
42,03200;2,52171;23519,92071;1,28927;0,00545;293,99901;0,54534;0,18705;0,21124;-0,02129
42,13200;2,52771;23545,48037;1,28936;0,00548;294,31850;0,54816;0,18801;0,20816;-0,02098
42,23200;2,53371;23565,66310;1,28932;0,00556;294,57079;0,55576;0,19062;0,21161;-0,02133
42,33200;2,53955;23586,01928;1,28949;0,00561;294,82524;0,56079;0,19235;0,23395;-0,02358
42,43200;2,54571;23606,97806;1,28920;0,00566;295,08723;0,56601;0,19413;0,22313;-0,02249
42,53200;2,55161;23623,71862;1,28923;0,00573;295,29648;0,57264;0,19641;0,23781;-0,02397
42,63200;2,55777;23647,24874;1,28923;0,00580;295,59061;0,58008;0,19896;0,23140;-0,02332
42,73200;2,56371;23663,70320;1,28868;0,00585;295,79629;0,58464;0,20053;0,23075;-0,02326
42,83200;2,56955;23685,43446;1,28916;0,00593;296,06793;0,59340;0,20353;0,24331;-0,02452
42,93200;2,57582;23703,24433;1,28949;0,00600;296,29055;0,60043;0,20594;0,24348;-0,02454
43,03200;2,58155;23716,55166;1,28958;0,00607;296,45690;0,60678;0,20812;0,24407;-0,02460
43,13200;2,58782;23737,16891;1,28932;0,00613;296,71461;0,61313;0,21030;0,22963;-0,02314
43,23200;2,59366;23751,08957;1,28955;0,00620;296,88862;0,61956;0,21250;0,24819;-0,02501
43,33200;2,59961;23770,76447;1,28929;0,00629;297,13456;0,62899;0,21574;0,24783;-0,02498
43,43200;2,60566;23786,07988;1,28930;0,00635;297,32600;0,63476;0,21772;0,24813;-0,02501
43,53200;2,61155;23801,79048;1,28957;0,00639;297,52238;0,63934;0,21929;0,24107;-0,02430
43,63200;2,61777;23818,51673;1,28926;0,00649;297,73146;0,64899;0,22260;0,25007;-0,02520
43,73200;2,62366;23831,60055;1,28936;0,00663;297,89501;0,66313;0,22745;0,25651;-0,02585
43,83200;2,62977;23850,09170;1,28934;0,00668;298,12615;0,66776;0,22904;0,25393;-0,02559
43,93200;2,63566;23861,70387;1,28943;0,00672;298,27130;0,67158;0,23035;0,25421;-0,02562
44,03200;2,64144;23876,84584;1,28938;0,00681;298,46057;0,68090;0,23354;0,25865;-0,02607
44,13200;2,64771;23891,22248;1,28957;0,00687;298,64028;0,68682;0,23557;0,26208;-0,02641
44,23200;2,65361;23901,45242;1,28931;0,00694;298,76816;0,69436;0,23816;0,25942;-0,02615
44,33200;2,65982;23919,01374;1,28953;0,00700;298,98767;0,70006;0,24012;0,26377;-0,02658
44,43200;2,66577;23930,63843;1,28930;0,00704;299,13298;0,70425;0,24155;0,27293;-0,02751
44,53200;2,67161;23944,17286;1,28947;0,00710;299,30216;0,70977;0,24345;0,27804;-0,02802
44,63200;2,67761;23956,01034;1,28934;0,00722;299,45013;0,72248;0,24781;0,28056;-0,02828
44,73200;2,68355;23966,07220;1,28960;0,00725;299,57590;0,72516;0,24872;0,27541;-0,02776
44,83200;2,68977;23979,68531;1,28943;0,00729;299,74607;0,72886;0,24999;0,28994;-0,02922
44,93200;2,69566;23989,97784;1,28947;0,00734;299,87472;0,73366;0,25164;0,29614;-0,02985
45,03200;2,70171;24005,10192;1,28937;0,00743;300,06377;0,74348;0,25501;0,28869;-0,02910
45,13200;2,70761;24013,68320;1,28916;0,00749;300,17104;0,74923;0,25698;0,29452;-0,02968
45,23200;2,71344;24023,09239;1,28933;0,00758;300,28865;0,75819;0,26005;0,30510;-0,03075
45,33200;2,71982;24036,55529;1,28922;0,00763;300,45694;0,76296;0,26169;0,27442;-0,02766
45,43200;2,72571;24043,16783;1,28958;0,00771;300,53960;0,77122;0,26452;0,27349;-0,02756
45,53200;2,73161;24057,87349;1,28953;0,00775;300,72342;0,77494;0,26580;0,27033;-0,02725
45,63200;2,73771;24066,98406;1,28951;0,00787;300,83730;0,78728;0,27003;0,27672;-0,02789
45,73200;2,74355;24076,85637;1,28945;0,00792;300,96070;0,79200;0,27165;0,28187;-0,02841
45,83200;2,74971;24087,08274;1,28935;0,00801;301,08853;0,80140;0,27487;0,27669;-0,02789
45,93200;2,75566;24093,97244;1,28930;0,00806;301,17466;0,80642;0,27660;0,24593;-0,02479
46,03200;2,76182;24106,66645;1,28959;0,00817;301,33333;0,81736;0,28035;0,26074;-0,02628
46,13200;2,76771;24112,98215;1,28944;0,00826;301,41228;0,82584;0,28326;0,25163;-0,02536
46,23200;2,77355;24124,93944;1,28936;0,00835;301,56174;0,83511;0,28644;0,26105;-0,02631
46,33200;2,77971;24133,13091;1,28955;0,00842;301,66414;0,84211;0,28883;0,26037;-0,02624
46,43200;2,78550;24138,26466;1,28947;0,00852;301,72831;0,85161;0,29210;0,26523;-0,02673
46,53200;2,79182;24152,24433;1,28950;0,00861;301,90305;0,86065;0,29520;0,26037;-0,02624
46,63200;2,79771;24155,84743;1,28942;0,00869;301,94809;0,86932;0,29817;0,26670;-0,02688
46,73200;2,80361;24167,13774;1,28956;0,00880;302,08922;0,87992;0,30180;0,26984;-0,02720
46,83200;2,80971;24174,84820;1,28959;0,00889;302,18560;0,88886;0,30487;0,27824;-0,02804
46,93200;2,81555;24180,87423;1,28950;0,00897;302,26093;0,89692;0,30764;0,27568;-0,02778
47,03200;2,82171;24189,68260;1,28951;0,00909;302,37103;0,90897;0,31177;0,27594;-0,02781
47,13200;2,82766;24195,12928;1,28958;0,00918;302,43912;0,91840;0,31500;0,27688;-0,02791
47,23200;2,83377;24205,23405;1,28958;0,00925;302,56543;0,92509;0,31730;0,28219;-0,02844
47,33200;2,83971;24211,44068;1,28921;0,00934;302,64301;0,93385;0,32030;0,28174;-0,02839
47,43200;2,84555;24220,23118;1,28917;0,00946;302,75289;0,94637;0,32460;0,29194;-0,02942
47,53200;2,85177;24227,36049;1,28935;0,00955;302,84201;0,95499;0,32755;0,29647;-0,02988
47,63200;2,85755;24230,84199;1,28922;0,00963;302,88552;0,96259;0,33016;0,29373;-0,02960
47,73200;2,86377;24242,65265;1,28946;0,00969;303,03316;0,96927;0,33245;0,29776;-0,03001
47,83200;2,86971;24246,73319;1,28938;0,00977;303,08416;0,97709;0,33513;0,30364;-0,03060
47,93200;2,87561;24256,27649;1,28901;0,00987;303,20346;0,98666;0,33841;0,30547;-0,03079
48,03200;2,88161;24262,54749;1,28905;0,00993;303,28184;0,99285;0,34054;0,32680;-0,03294
48,13200;2,88761;24266,45637;1,28934;0,01006;303,33070;1,00576;0,34497;0,32236;-0,03249
48,23200;2,89382;24274,07920;1,28922;0,01006;303,42599;1,00630;0,34515;0,33522;-0,03379
48,33200;2,89971;24279,11818;1,28943;0,01015;303,48898;1,01482;0,34807;0,34002;-0,03427
48,43200;2,90566;24287,52780;1,28948;0,01023;303,59410;1,02296;0,35087;0,33718;-0,03398
48,53200;2,91161;24291,94629;1,28928;0,01030;303,64933;1,02968;0,35317;0,33825;-0,03409
48,63200;2,91744;24297,63615;1,28965;0,01039;303,72045;1,03853;0,35621;0,33904;-0,03417
48,73200;2,92382;24305,78828;1,28938;0,01044;303,82235;1,04398;0,35808;0,34642;-0,03491
48,83200;2,92971;24308,85673;1,28948;0,01051;303,86071;1,05069;0,36038;0,34887;-0,03516
48,93200;2,93571;24319,00263;1,28950;0,01059;303,98753;1,05856;0,36308;0,35228;-0,03550
49,03200;2,94177;24322,23022;1,28942;0,01066;304,02788;1,06575;0,36554;0,35580;-0,03586
49,13200;2,94750;24327,73054;1,28950;0,01067;304,09663;1,06726;0,36606;0,36087;-0,03637
49,23200;2,95366;24334,04267;1,28929;0,01076;304,17553;1,07575;0,36897;0,36625;-0,03691
49,33200;2,95961;24336,45308;1,28921;0,01083;304,20566;1,08272;0,37136;0,36782;-0,03707
49,43200;2,96577;24345,16490;1,28924;0,01089;304,31456;1,08892;0,37349;0,36511;-0,03680
49,53200;2,97171;24349,74968;1,28929;0,01098;304,37187;1,09826;0,37669;0,37526;-0,03782
49,63200;2,97761;24357,16689;1,28919;0,01105;304,46459;1,10533;0,37912;0,37515;-0,03781
49,73200;2,98377;24361,31179;1,28943;0,01112;304,51640;1,11156;0,38125;0,37389;-0,03768
49,83200;2,98950;24363,35206;1,28935;0,01123;304,54190;1,12332;0,38529;0,38114;-0,03841
49,93200;2,99587;24372,13898;1,28919;0,01131;304,65174;1,13081;0,38786;0,38848;-0,03915
50,03200;3,00171;24373,16895;1,28934;0,01141;304,66461;1,14066;0,39123;0,39447;-0,03976
50,13200;3,00760;24382,42614;1,28930;0,01148;304,78033;1,14797;0,39374;0,39234;-0,03954
50,23200;3,01377;24386,23846;1,28941;0,01156;304,82798;1,15580;0,39643;0,39568;-0,03988
50,33200;3,01950;24389,73606;1,28935;0,01168;304,87170;1,16756;0,40046;0,40193;-0,04051
50,43200;3,02571;24396,08395;1,28939;0,01176;304,95105;1,17615;0,40341;0,40046;-0,04036
50,53200;3,03171;24397,41611;1,28930;0,01184;304,96770;1,18350;0,40593;0,38570;-0,03887
50,63200;3,03777;24406,05640;1,28929;0,01193;305,07571;1,19298;0,40918;0,38704;-0,03901
